State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-03-29,1049,1240.0,1200,10
Rajasthan,Jaipur,Jaipur (F&V),Apple,Kasmir/Shimla - II,Medium,2001-03-29,3700,3700.0,3700,17
Rajasthan,Jaipur,Jaipur (F&V),Banana,Medium,Medium,2001-03-29,400,400.0,400,19
Rajasthan,Jaipur,Jaipur (F&V),Grapes,Green,Medium,2001-03-29,2750,2750.0,2750,22
Rajasthan,Jaipur,Jaipur (F&V),Mango,Safeda,Small,2001-03-29,1350,1350.0,1350,20
Rajasthan,Jaipur,Jaipur (F&V),Onion,Red,FAQ,2001-03-29,315,315.0,315,23
Rajasthan,Jaipur,Jaipur (F&V),Orange,Medium,Medium,2001-03-29,850,850.0,850,18
Rajasthan,Jaipur,Jaipur (F&V),Potato,Desi,FAQ,2001-03-29,300,300.0,300,24
Rajasthan,Jaipur,Jaipur (Grain),Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-03-29,1625,1625.0,1625,8
Rajasthan,Jaipur,Jaipur (Grain),Chili Red,Red,FAQ,2001-03-29,2500,2500.0,2500,26
Rajasthan,Jaipur,Jaipur (Grain),Maize,White Local,FAQ,2001-03-29,500,500.0,500,4
Rajasthan,Jaipur,Jaipur (Grain),Wheat,Mexican,FAQ,2001-03-29,620,620.0,620,1
Tamil Nadu,Cuddalore,Virudhachalam,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-03-29,2019,2152.0,2100,8
Tamil Nadu,Cuddalore,Virudhachalam,Coriander (Leaves),Local,FAQ,2001-03-29,2322,2712.0,2612,43
Tamil Nadu,Cuddalore,Virudhachalam,Groundnut,Bold Kernel,FAQ,2001-03-29,1511,1600.0,1586,10
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Super Fine,FAQ,2001-03-29,510,545.0,536,3
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Coarse,FAQ,2001-03-29,466,480.0,473,3
Tamil Nadu,Cuddalore,Virudhachalam,"Sesamum (Sesame,Gingelly,Til)",Crushing,FAQ,2001-03-29,1578,1935.0,1811,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-03-29,840,860.0,850,3
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-03-30,100,200.0,150,34
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-03-30,300,500.0,400,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-03-30,100,274.0,187,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-03-30,150,250.0,175,78
Maharashtra,Pune,Pune,Garlic,Desi,FAQ,2001-03-30,700,1500.0,1100,25
Maharashtra,Pune,Pune,Grapes,Green,Medium,2001-03-30,900,2500.0,1500,22
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-03-30,400,751.0,600,5
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-03-30,240,320.0,280,23
Maharashtra,Pune,Pune,Orange,Medium,Medium,2001-03-30,1800,2500.0,2200,18
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-03-30,330,450.0,390,24
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-03-30,400,900.0,675,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-03-30,1939,2176.0,2160,8
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-03-30,1647,1726.0,1722,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-03-30,1052,1252.0,1200,10
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-03-30,363,443.0,400,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-03-30,501,531.0,515,30
Tamil Nadu,Cuddalore,Virudhachalam,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-03-30,439,469.0,460,28
Tamil Nadu,Cuddalore,Virudhachalam,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-03-30,2069,2179.0,2089,8
Tamil Nadu,Cuddalore,Virudhachalam,Coriander (Leaves),Local,FAQ,2001-03-30,2450,2655.0,2472,43
Tamil Nadu,Cuddalore,Virudhachalam,Groundnut,Bold Kernel,FAQ,2001-03-30,1525,1875.0,1546,10
Tamil Nadu,Cuddalore,Virudhachalam,Red Gram,Desi (Whole),FAQ,2001-03-30,1689,1819.0,1800,7
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Coarse,FAQ,2001-03-30,449,462.0,452,3
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Super Fine,FAQ,2001-03-30,461,496.0,462,3
Tamil Nadu,Cuddalore,Virudhachalam,"Sesamum (Sesame,Gingelly,Til)",Crushing,FAQ,2001-03-30,1611,1942.0,1811,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-03-30,840,860.0,850,3
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-03-31,100,250.0,175,34
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-03-31,100,300.0,200,20
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-03-31,200,400.0,300,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-03-31,100,300.0,200,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-03-31,100,250.0,175,78
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-01,100,200.0,150,34
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-01,100,285.0,192,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-01,100,250.0,175,78
Nagaland,Kohima,Jalukie,Banana,Medium,Medium,2001-04-02,450,500.0,450,19
Nagaland,Kohima,Jalukie,Chili Red,Dry Sup,FAQ,2001-04-02,4000,4000.0,4000,26
Nagaland,Kohima,Jalukie,Ginger (Dry),Fresh Unbleached,FAQ,2001-04-02,750,800.0,750,27
Nagaland,Kohima,Jalukie,Maize,Local,FAQ,2001-04-02,550,600.0,550,4
Nagaland,Kohima,Jalukie,Paddy (Dhan)(Common),Paddy,FAQ,2001-04-02,460,560.0,560,2
Nagaland,Kohima,Jalukie,Potato,Shimla,FAQ,2001-04-02,560,600.0,560,24
Nagaland,Kohima,Jalukie,Rice,Super Fine,FAQ,2001-04-02,1300,1400.0,1300,3
Nagaland,Kohima,Jalukie,Rice,Fine,FAQ,2001-04-02,1100,1100.0,1100,3
Nagaland,Kohima,Jalukie,Soyabean,Local,FAQ,2001-04-02,1200,1200.0,1200,13
Tamil Nadu,Cuddalore,Virudhachalam,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-04-02,445,470.0,460,28
Tamil Nadu,Cuddalore,Virudhachalam,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-02,1975,2189.0,2100,8
Tamil Nadu,Cuddalore,Virudhachalam,Coriander (Leaves),Local,FAQ,2001-04-02,2422,2672.0,2572,43
Tamil Nadu,Cuddalore,Virudhachalam,Groundnut,Big (With Shell),FAQ,2001-04-02,1548,1586.0,1573,10
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Fine,FAQ,2001-04-02,473,500.0,481,3
Tamil Nadu,Cuddalore,Virudhachalam,Rice,Medium,FAQ,2001-04-02,461,478.0,470,3
Tamil Nadu,Cuddalore,Virudhachalam,"Sesamum (Sesame,Gingelly,Til)",Crushing,FAQ,2001-04-02,1611,1957.0,1823,11
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-03,100,250.0,175,34
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-03,300,450.0,375,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-03,100,260.0,180,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-03,100,250.0,175,78
Madhya Pradesh,Bhopal,Bhopal,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-04-03,1515,1686.0,1666,8
Madhya Pradesh,Bhopal,Bhopal,Mustard,Sarson (Black),FAQ,2001-04-03,1208,1310.0,1300,12
Madhya Pradesh,Bhopal,Bhopal,Soyabean,Local,FAQ,2001-04-03,891,975.0,950,13
Madhya Pradesh,Bhopal,Bhopal,Wheat,MP Sharbati,FAQ,2001-04-03,691,841.0,832,1
Madhya Pradesh,Bhopal,Bhopal,Wheat,WH-542,FAQ,2001-04-03,558,675.0,646,1
Maharashtra,Pune,Pune,Garlic,Desi,FAQ,2001-04-03,800,1000.0,900,25
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-03,400,700.0,550,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-03,400,800.0,600,4
Maharashtra,Pune,Pune,Mango,Safeda,Medium,2001-04-03,1600,7200.0,4000,20
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-04-03,280,350.0,310,23
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-04-03,400,500.0,450,24
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-03,650,1450.0,1000,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-03,1739,2049.0,2040,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-04-03,176,242.0,216,26
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-03,1506,1630.0,1581,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-03,1059,1263.0,1213,10
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-04-03,382,531.0,501,30
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-04-03,840,860.0,850,3
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-04,1832,2030.0,1981,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-04-04,166,226.0,200,26
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-04,1564,1621.0,1591,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-04,1031,1237.0,1203,10
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-04-04,469,510.0,500,30
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-04-04,840,860.0,850,3
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-05,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-05,60,150.0,110,22
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-05,100,300.0,200,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-05,70,120.0,120,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-05,300,500.0,400,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-05,270,420.0,345,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-05,110,290.0,200,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-05,100,250.0,175,78
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-05,1923,1991.0,1963,8
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-05,1530,1569.0,1562,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-05,1100,1248.0,1212,10
Chandigarh,Chandigarh,Chandigarh (F&V),Banana,Other,Large,2001-04-06,100,120.0,110,19
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-06,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-06,70,140.0,105,22
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-06,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-06,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-06,300,500.0,400,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-06,200,450.0,325,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-06,150,290.0,220,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-06,100,250.0,175,78
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-04-07,300,500.0,400,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-07,150,300.0,225,34
Chandigarh,Chandigarh,Chandigarh (F&V),Cluster beans,Other,FAQ,2001-04-07,500,600.0,550,80
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-07,800,1200.0,1000,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-07,70,160.0,160,22
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-07,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-07,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-07,350,500.0,425,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-07,160,450.0,305,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-07,150,290.0,270,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-07,100,250.0,175,78
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-07,400,775.0,600,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-07,425,575.0,425,4
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-07,700,1500.0,1100,1
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-08,1400,1600.0,1500,85
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-08,150,300.0,225,34
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-08,800,1200.0,1000,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-08,100,150.0,125,22
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-08,100,150.0,125,20
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-08,350,500.0,425,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-08,150,320.0,235,24
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-09,400,750.0,600,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-09,470,575.0,525,4
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-09,830,1500.0,1200,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-09,1912,1989.0,1972,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-04-09,72,242.0,225,26
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-09,1551,1616.0,1612,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-09,1069,1244.0,1200,10
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-04-09,436,513.0,476,30
Chandigarh,Chandigarh,Chandigarh (F&V),Banana,Other,Large,2001-04-10,80,120.0,90,19
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-10,1000,1400.0,1200,85
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-10,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-10,800,1200.0,1000,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-10,100,170.0,135,22
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-04-10,1000,1600.0,1300,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-10,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-10,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-10,350,450.0,400,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-10,120,317.0,219,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-10,150,350.0,250,78
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-10,450,650.0,600,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-10,450,500.0,475,4
Maharashtra,Pune,Pune,Rice,Fine,FAQ,2001-04-10,750,1900.0,1400,3
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-10,830,1050.0,950,1
Chandigarh,Chandigarh,Chandigarh (F&V),Banana,Other,Large,2001-04-11,80,120.0,100,19
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-11,1000,1500.0,1250,85
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-04-11,250,400.0,325,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-11,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-04-11,1000,1500.0,1250,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-11,800,1200.0,1000,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-11,100,150.0,125,22
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-04-11,1000,1600.0,1300,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-11,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-11,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-11,300,450.0,375,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-11,160,450.0,305,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-11,100,305.0,203,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-11,150,350.0,250,78
Maharashtra,Pune,Pune,Chili Red,Bold,FAQ,2001-04-11,2100,7000.0,4500,26
Maharashtra,Pune,Pune,Garlic,Desi,FAQ,2001-04-11,1000,1800.0,1650,25
Maharashtra,Pune,Pune,Jowar (Sorghum),Yellow,FAQ,2001-04-11,11,23.0,12,5
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-11,400,775.0,540,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-11,425,575.0,500,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-04-11,240,310.0,280,23
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-04-11,480,600.0,530,24
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-11,700,1500.0,1100,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-11,1692,2076.0,2064,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-04-11,70,234.0,225,26
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-11,1566,1755.0,1661,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-11,1030,1329.0,1212,10
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-04-11,432,496.0,460,30
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-04-11,820,840.0,830,3
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-12,1000,1400.0,1200,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-04-12,200,300.0,250,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-04-12,250,400.0,325,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-12,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-04-12,1000,1500.0,1250,88
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-12,100,170.0,135,22
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-04-12,1000,1600.0,1300,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-12,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-12,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-12,300,450.0,375,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-12,160,450.0,305,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-12,100,312.0,206,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-12,150,350.0,250,78
Chandigarh,Chandigarh,Chandigarh (F&V),Wheat,Other,FAQ,2001-04-12,500,660.0,605,1
Maharashtra,Pune,Pune,Chili Red,Bold,FAQ,2001-04-12,2000,7000.0,4500,26
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-12,400,800.0,600,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-12,425,600.0,520,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-04-12,220,300.0,260,23
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-04-12,500,600.0,580,24
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-12,700,1400.0,1000,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-12,1969,2146.0,2109,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-04-12,65,233.0,220,26
Pondicherry,Pondicherry,Thattanchavady,Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-04-12,1651,1789.0,1678,9
Pondicherry,Pondicherry,Thattanchavady,Groundnut,Seed,FAQ,2001-04-12,950,1243.0,1230,10
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-04-12,429,531.0,479,30
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-13,1000,1500.0,1250,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-04-13,200,300.0,250,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-04-13,200,350.0,275,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-13,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-04-13,800,1500.0,1150,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-13,800,1400.0,1100,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-13,100,170.0,135,22
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-04-13,1000,1500.0,1250,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-13,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-13,70,120.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-13,300,480.0,390,23
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-13,135,330.0,233,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-13,150,400.0,325,78
Chandigarh,Chandigarh,Chandigarh (F&V),Bhindi (Ladies Finger),Other,FAQ,2001-04-14,800,1400.0,1100,85
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-04-14,200,300.0,250,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-04-14,200,350.0,275,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-04-14,150,250.0,200,34
Chandigarh,Chandigarh,Chandigarh (F&V),Chilly Capsicum,Other,FAQ,2001-04-14,800,1500.0,1150,88
Chandigarh,Chandigarh,Chandigarh (F&V),Ginger (Dry),Other,FAQ,2001-04-14,800,1400.0,1100,27
Chandigarh,Chandigarh,Chandigarh (F&V),Grapes,Annabesahai,Large,2001-04-14,100,170.0,135,22
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-04-14,1000,1500.0,1250,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mango,Other,Large,2001-04-14,100,250.0,175,20
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-04-14,60,120.0,90,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-04-14,300,480.0,390,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-04-14,160,450.0,305,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-04-14,120,320.0,220,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-04-14,150,400.0,275,78
Chandigarh,Chandigarh,Chandigarh (F&V),Wheat,Other,FAQ,2001-04-14,535,650.0,603,1
Maharashtra,Pune,Pune,Chili Red,Bold,FAQ,2001-04-16,2050,7000.0,5000,26
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-04-16,400,650.0,525,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-04-16,400,575.0,500,4
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-04-16,700,1400.0,1000,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-04-16,1289,2052.0,2050,8
